order_id,order_date,order_timestamp,order_hour,day_of_week,weekend_flag,shift,customer_id,store_id,rider_id,city,channel,payment_method,campaign,weather_condition,peak_hour_flag,order_status,items_ordered,items_fulfilled,stockout_line_items,subtotal_before_discount,item_discount_amount,order_discount_amount,delivery_fee,tax_amount,gross_order_value,refund_amount,net_revenue,gross_margin,distance_km,promised_delivery_minutes,picking_start_timestamp,picking_end_timestamp,packing_end_timestamp,rider_assigned_timestamp,dispatch_timestamp,delivered_timestamp,cancelled_timestamp,picking_minutes,packing_minutes,rider_assignment_minutes,travel_minutes,actual_delivery_minutes,sla_status,cancellation_stage,cancellation_reason,customer_rating
ORD0004495,2026-06-29,2026-06-29 14:58:38,14,Monday,N,Evening,CUST007865,MFC011,RDR00127,Mumbai,Android,Wallet,No Campaign,Clear,N,Delivered,4,4,0,405.02,12.42,0.0,25.0,9.82,427.42,0.0,427.42,98.07,1.6,28,2026-06-29 15:01:08,2026-06-29 15:06:41,2026-06-29 15:11:09,2026-06-29 15:00:09,2026-06-29 15:12:56,2026-06-29 15:18:41,,5.54,4.47,1.52,5.76,20.06,Within SLA,,,3.8
ORD0004496,2026-04-09,2026-04-09 12:41:09,12,Thursday,N,Morning,CUST002208,MFC015,RDR00180,Chennai,Android,UPI,Free Delivery,Clear,Y,Delivered,4,4,0,126.35,9.52,0.0,0.0,2.92,119.75,0.0,119.75,21.83,2.01,28,2026-04-09 12:43:09,2026-04-09 12:53:00,2026-04-09 12:56:26,2026-04-09 12:43:57,2026-04-09 12:57:49,2026-04-09 13:10:14,,9.85,3.44,2.81,12.4,29.08,SLA Breach,,,4.4
ORD0004497,2026-05-04,2026-05-04 19:32:28,19,Monday,N,Evening,CUST000483,MFC005,RDR00057,Bengaluru,Android,Cash on Delivery,Free Delivery,Cloudy,Y,Delivered,5,5,0,3410.72,234.95,0.0,0.0,79.39,3255.16,0.0,3255.16,734.28,4.27,38,2026-05-04 19:35:17,2026-05-04 19:42:03,2026-05-04 19:44:45,2026-05-04 19:35:31,2026-05-04 19:46:05,2026-05-04 20:08:01,,6.76,2.7,3.07,21.93,35.55,Within SLA,,,3.9
ORD0004498,2026-06-12,2026-06-12 06:09:27,6,Friday,N,Morning,CUST000528,MFC016,RDR00187,Chennai,iOS,Cash on Delivery,Free Delivery,Clear,N,Delivered,4,4,0,707.73,41.23,0.0,0.0,16.66,683.16,0.0,683.16,205.82,0.86,28,2026-06-12 06:11:42,2026-06-12 06:16:05,2026-06-12 06:19:39,2026-06-12 06:11:09,2026-06-12 06:20:53,2026-06-12 06:26:28,,4.38,3.56,1.71,5.59,17.03,Within SLA,,,4.1
ORD0004499,2026-04-30,2026-04-30 20:40:48,20,Thursday,N,Evening,CUST006628,MFC008,,Delhi NCR,Android,UPI,No Campaign,Clear,Y,Cancelled,6,6,0,1253.34,92.38,0.0,0.0,29.02,1189.98,1189.98,0.0,370.22,1.05,28,2026-04-30 20:44:00,,,,,,2026-04-30 20:49:13,,,,,,Not Applicable,During Picking,Item Unavailable,2.7
ORD0004500,2026-05-24,2026-05-24 16:59:22,16,Sunday,Y,Evening,CUST005675,MFC015,RDR00180,Chennai,Mobile Web,Wallet,No Campaign,Cloudy,N,Delivered,5,5,0,287.06,20.1,0.0,15.0,6.67,288.63,0.0,288.63,84.39,4.8,38,2026-05-24 17:01:34,2026-05-24 17:08:04,2026-05-24 17:12:33,2026-05-24 17:02:21,2026-05-24 17:13:17,2026-05-24 17:31:45,,6.5,4.49,3.0,18.47,32.39,Within SLA,,,3.8
ORD0004501,2026-04-03,2026-04-03 23:33:42,23,Friday,N,Night,CUST003638,MFC005,RDR00059,Bengaluru,Android,UPI,Free Delivery,Clear,N,Delivered,3,3,0,3563.83,353.44,0.0,0.0,80.26,3290.65,0.0,3290.65,953.06,1.57,28,2026-04-03 23:35:43,2026-04-03 23:40:33,2026-04-03 23:43:29,2026-04-03 23:35:40,2026-04-03 23:44:37,2026-04-03 23:51:40,,4.83,2.94,1.97,7.05,17.97,Within SLA,,,4.5
ORD0004502,2026-05-21,2026-05-21 17:40:59,17,Thursday,N,Evening,CUST007753,MFC005,RDR00056,Bengaluru,Mobile Web,UPI,New User Offer,Clear,N,Delivered,8,8,0,971.55,64.67,90.69,0.0,20.4,836.59,0.0,836.59,157.63,0.67,28,2026-05-21 17:41:29,2026-05-21 17:49:20,2026-05-21 17:53:26,2026-05-21 17:43:33,2026-05-21 17:54:51,2026-05-21 17:59:42,,7.86,4.09,2.58,4.85,18.72,Within SLA,,,5.0
ORD0004503,2026-05-24,2026-05-24 09:23:04,9,Sunday,Y,Morning,CUST007753,MFC005,RDR00059,Bengaluru,Android,UPI,Free Delivery,Clear,Y,Delivered,6,6,0,1468.88,132.25,0.0,0.0,33.42,1370.05,0.0,1370.05,370.18,1.43,28,2026-05-24 09:23:47,2026-05-24 09:34:14,2026-05-24 09:38:27,2026-05-24 09:26:33,2026-05-24 09:40:15,2026-05-24 09:48:38,,10.45,4.22,3.48,8.37,25.57,Within SLA,,,3.4
ORD0004504,2026-06-10,2026-06-10 23:03:58,23,Wednesday,N,Night,CUST005372,MFC009,RDR00103,Mumbai,Android,Credit/Debit Card,No Campaign,Clear,N,Delivered,3,3,0,149.31,3.87,0.0,15.0,3.64,164.08,0.0,164.08,49.87,2.33,28,2026-06-10 23:04:28,2026-06-10 23:08:39,2026-06-10 23:12:12,2026-06-10 23:08:54,2026-06-10 23:13:59,2026-06-10 23:21:20,,4.19,3.56,4.94,7.36,17.38,Within SLA,,,3.8
ORD0004505,2026-05-04,2026-05-04 09:53:52,9,Monday,N,Morning,CUST004158,MFC005,RDR00060,Bengaluru,iOS,Net Banking,No Campaign,Light Rain,Y,Partially Delivered,3,2,1,988.6,47.74,0.0,0.0,23.52,964.38,321.46,642.92,260.78,0.89,28,2026-05-04 09:55:07,2026-05-04 10:02:23,2026-05-04 10:05:29,2026-05-04 09:59:48,2026-05-04 10:07:13,2026-05-04 10:16:23,,7.26,3.1,5.95,9.16,22.53,Within SLA,,,3.9
ORD0004506,2026-05-16,2026-05-16 12:50:39,12,Saturday,Y,Morning,CUST003325,MFC007,RDR00077,Delhi NCR,iOS,UPI,No Campaign,Cloudy,Y,Delivered,4,4,0,2514.55,130.68,0.0,0.0,59.6,2443.47,0.0,2443.47,461.71,2.25,28,2026-05-16 12:54:34,2026-05-16 13:01:12,2026-05-16 13:04:32,2026-05-16 12:57:32,2026-05-16 13:05:54,2026-05-16 13:18:48,,6.65,3.33,6.9,12.91,28.17,SLA Breach,,,3.9
ORD0004507,2026-05-28,2026-05-28 20:41:44,20,Thursday,N,Evening,CUST006584,MFC013,,Hyderabad,Android,UPI,Membership Offer,Light Rain,Y,Cancelled,4,4,0,1694.68,85.65,80.0,0.0,38.23,1567.26,1567.26,0.0,419.41,0.45,28,2026-05-28 20:45:29,,,,,,2026-05-28 20:47:22,,,,,,Not Applicable,Rider Assignment,Store Overload,2.5
ORD0004508,2026-06-22,2026-06-22 18:30:04,18,Monday,N,Evening,CUST002623,MFC007,RDR00083,Delhi NCR,Android,Credit/Debit Card,No Campaign,Cloudy,Y,Partially Delivered,3,1,1,554.91,10.05,0.0,0.0,13.62,558.48,372.32,186.16,121.71,0.3,28,2026-06-22 18:31:00,2026-06-22 18:36:24,2026-06-22 18:38:55,2026-06-22 18:35:59,2026-06-22 18:39:56,2026-06-22 18:45:40,,5.4,2.51,5.92,5.73,15.61,Within SLA,,,2.7
ORD0004509,2026-06-08,2026-06-08 19:55:26,19,Monday,N,Evening,CUST000979,MFC001,RDR00011,Bengaluru,Mobile Web,Credit/Debit Card,No Campaign,Clear,Y,Delivered,5,5,0,792.25,69.91,0.0,0.0,18.06,740.4,0.0,740.4,146.29,0.74,28,2026-06-08 19:57:03,2026-06-08 20:06:46,2026-06-08 20:10:49,2026-06-08 19:58:26,2026-06-08 20:12:18,2026-06-08 20:20:37,,9.71,4.05,3.01,8.31,25.19,Within SLA,,,3.7
ORD0004510,2026-05-09,2026-05-09 07:13:59,7,Saturday,Y,Morning,CUST002277,MFC008,RDR00086,Delhi NCR,Android,UPI,No Campaign,Clear,N,Partially Delivered,8,7,1,956.13,34.48,0.0,0.0,23.04,944.69,118.09,826.6,378.85,3.4,38,2026-05-09 07:14:59,2026-05-09 07:25:34,2026-05-09 07:30:21,2026-05-09 07:15:00,2026-05-09 07:31:51,2026-05-09 07:44:31,,10.58,4.78,1.03,12.67,30.55,Within SLA,,,2.5
ORD0004511,2026-05-27,2026-05-27 23:10:32,23,Wednesday,N,Night,CUST007753,MFC001,RDR00003,Bengaluru,Android,UPI,No Campaign,Clear,N,Delivered,3,3,0,98.95,3.52,0.0,20.0,2.39,117.82,0.0,117.82,31.51,0.3,20,2026-05-27 23:14:07,2026-05-27 23:18:12,2026-05-27 23:20:33,2026-05-27 23:14:19,2026-05-27 23:22:18,2026-05-27 23:25:29,,4.08,2.35,3.79,3.19,14.96,Within SLA,,,3.7
ORD0004512,2026-05-31,2026-05-31 17:15:19,17,Sunday,Y,Evening,CUST003753,MFC001,,Bengaluru,Android,UPI,Weekend Saver,Cloudy,N,Cancelled,2,1,1,25.21,3.2,0.0,15.0,0.55,37.56,37.56,0.0,2.76,2.47,28,2026-05-31 17:18:40,,,,,,2026-05-31 17:25:03,,,,,,Not Applicable,Rider Assignment,Store Overload,
ORD0004513,2026-05-02,2026-05-02 07:51:00,7,Saturday,Y,Morning,CUST000921,MFC003,RDR00035,Bengaluru,Mobile Web,Cash on Delivery,Free Delivery,Clear,N,Delivered,7,7,0,1759.82,65.16,0.0,0.0,42.37,1737.03,0.0,1737.03,366.05,4.1,38,2026-05-02 07:52:32,2026-05-02 07:59:47,2026-05-02 08:02:12,2026-05-02 07:53:53,2026-05-02 08:04:07,2026-05-02 08:21:49,,7.24,2.42,2.89,17.71,30.82,Within SLA,,,3.4
ORD0004514,2026-04-29,2026-04-29 09:01:02,9,Wednesday,N,Morning,CUST005935,MFC016,RDR00187,Chennai,Android,UPI,Free Delivery,Clear,Y,Delivered,4,4,0,1526.44,106.45,0.0,0.0,35.5,1455.49,0.0,1455.49,318.89,2.08,28,2026-04-29 09:05:55,2026-04-29 09:11:47,2026-04-29 09:15:46,2026-04-29 09:03:22,2026-04-29 09:17:46,2026-04-29 09:26:52,,5.86,3.98,2.34,9.11,25.84,Within SLA,,,3.5
ORD0004515,2026-05-07,2026-05-07 20:58:40,20,Thursday,N,Evening,CUST002619,MFC007,RDR00079,Delhi NCR,iOS,Credit/Debit Card,No Campaign,Light Rain,Y,Delivered,3,3,0,976.06,61.03,0.0,0.0,22.88,937.91,0.0,937.91,290.85,7.15,38,2026-05-07 21:02:00,2026-05-07 21:09:28,2026-05-07 21:12:52,2026-05-07 21:05:53,2026-05-07 21:14:39,2026-05-07 21:49:39,,7.46,3.41,7.23,35.0,50.99,SLA Breach,,,4.3
ORD0004516,2026-06-28,2026-06-28 13:15:32,13,Sunday,Y,Morning,CUST000064,MFC013,RDR00155,Hyderabad,Android,UPI,Category Deal,Clear,Y,Delivered,8,8,0,1488.97,220.52,0.0,0.0,31.71,1300.16,0.0,1300.16,155.18,1.57,28,2026-06-28 13:18:19,2026-06-28 13:28:50,2026-06-28 13:33:06,2026-06-28 13:21:53,2026-06-28 13:33:44,2026-06-28 13:41:58,,10.52,4.26,6.36,8.24,26.45,Within SLA,,,4.1
ORD0004517,2026-04-30,2026-04-30 21:00:43,21,Thursday,N,Evening,CUST001958,MFC010,RDR00115,Mumbai,Android,Credit/Debit Card,No Campaign,Clear,Y,Delivered,2,2,0,394.59,5.88,0.0,15.0,9.72,413.43,0.0,413.43,106.28,0.61,20,2026-04-30 21:01:47,2026-04-30 21:07:17,2026-04-30 21:09:28,2026-04-30 21:07:06,2026-04-30 21:10:36,2026-04-30 21:19:01,,5.51,2.17,6.39,8.42,18.31,Within SLA,,,4.4
ORD0004518,2026-05-31,2026-05-31 15:16:58,15,Sunday,Y,Evening,CUST005726,MFC008,RDR00088,Delhi NCR,Android,UPI,No Campaign,Clear,N,Partially Delivered,6,5,1,2355.27,80.89,0.0,0.0,56.86,2331.24,388.54,1942.7,695.29,0.56,28,2026-05-31 15:19:40,2026-05-31 15:25:56,2026-05-31 15:28:56,2026-05-31 15:22:07,2026-05-31 15:29:38,2026-05-31 15:34:26,,6.26,3.0,5.15,4.8,17.47,Within SLA,,,2.9
ORD0004519,2026-06-08,2026-06-08 14:13:31,14,Monday,N,Evening,CUST007023,MFC015,RDR00174,Chennai,Android,UPI,No Campaign,Clear,N,Delivered,6,6,0,874.94,47.13,0.0,0.0,20.7,848.51,0.0,848.51,175.47,3.06,38,2026-06-08 14:16:01,2026-06-08 14:22:34,2026-06-08 14:26:41,2026-06-08 14:15:07,2026-06-08 14:27:42,2026-06-08 14:38:20,,6.55,4.11,1.61,10.63,24.83,Within SLA,,,3.6
ORD0004520,2026-06-02,2026-06-02 15:00:05,15,Tuesday,N,Evening,CUST000973,MFC002,RDR00023,Bengaluru,Android,Wallet,Membership Offer,Clear,N,Delivered,6,6,0,816.39,84.38,36.6,0.0,17.39,712.8,0.0,712.8,160.99,0.3,28,2026-06-02 15:04:11,2026-06-02 15:13:49,2026-06-02 15:17:35,2026-06-02 15:06:54,2026-06-02 15:19:36,2026-06-02 15:22:36,,9.62,3.77,6.83,3.0,22.53,Within SLA,,,3.6
ORD0004521,2026-05-02,2026-05-02 09:27:56,9,Saturday,Y,Morning,CUST007291,MFC013,RDR00147,Hyderabad,Mobile Web,Credit/Debit Card,Membership Offer,Clear,Y,Delivered,1,1,0,123.69,10.88,5.64,20.0,2.68,129.85,0.0,129.85,15.83,1.77,28,2026-05-02 09:30:07,2026-05-02 09:32:54,2026-05-02 09:35:23,2026-05-02 09:32:44,2026-05-02 09:36:17,2026-05-02 09:46:04,,2.78,2.48,4.81,9.8,18.15,Within SLA,,,3.4
ORD0004522,2026-04-01,2026-04-01 21:14:30,21,Wednesday,N,Evening,CUST004336,MFC009,RDR00099,Mumbai,Android,Credit/Debit Card,No Campaign,Cloudy,Y,Delivered,3,3,0,486.05,13.12,0.0,25.0,11.82,509.75,0.0,509.75,152.86,2.43,28,2026-04-01 21:19:05,2026-04-01 21:24:11,2026-04-01 21:27:42,2026-04-01 21:21:51,2026-04-01 21:29:08,2026-04-01 21:43:44,,5.11,3.52,7.36,14.61,29.25,SLA Breach,,,3.8
ORD0004523,2026-05-22,2026-05-22 17:59:29,17,Friday,N,Evening,CUST007392,MFC006,RDR00064,Delhi NCR,iOS,Credit/Debit Card,No Campaign,Cloudy,N,Delivered,4,4,0,995.13,39.02,0.0,0.0,23.9,980.01,0.0,980.01,331.99,1.4,28,2026-05-22 18:03:53,2026-05-22 18:08:38,2026-05-22 18:11:54,2026-05-22 18:03:37,2026-05-22 18:13:03,2026-05-22 18:21:00,,4.74,3.27,4.14,7.94,21.52,Within SLA,,,3.4
ORD0004524,2026-06-22,2026-06-22 22:31:02,22,Monday,N,Night,CUST006262,MFC015,RDR00180,Chennai,Android,UPI,Weekend Saver,Cloudy,N,Delivered,5,5,0,2353.4,255.53,0.0,0.0,52.45,2150.32,0.0,2150.32,240.26,0.89,28,2026-06-22 22:34:31,2026-06-22 22:41:33,2026-06-22 22:44:22,2026-06-22 22:31:32,2026-06-22 22:45:22,2026-06-22 22:53:51,,7.04,2.81,0.5,8.48,22.83,Within SLA,,,3.1
ORD0004525,2026-06-12,2026-06-12 21:41:30,21,Friday,N,Evening,CUST000115,MFC018,RDR00208,Pune,Android,UPI,No Campaign,Clear,Y,Delivered,3,3,0,489.24,7.78,0.0,25.0,12.04,518.5,0.0,518.5,189.84,0.8,20,2026-06-12 21:42:59,2026-06-12 21:49:09,2026-06-12 21:51:06,2026-06-12 21:45:05,2026-06-12 21:52:47,2026-06-12 22:00:30,,6.17,1.94,3.58,7.72,19.01,Within SLA,,,3.4
ORD0004526,2026-04-24,2026-04-24 13:52:37,13,Friday,N,Morning,CUST004518,MFC018,RDR00206,Pune,Desktop Web,UPI,No Campaign,Light Rain,Y,Delivered,5,5,0,1505.88,47.66,0.0,0.0,36.46,1494.68,0.0,1494.68,500.39,1.28,28,2026-04-24 13:55:13,2026-04-24 14:00:34,2026-04-24 14:03:49,2026-04-24 13:56:45,2026-04-24 14:05:53,2026-04-24 14:16:33,,5.36,3.25,4.14,10.66,23.94,Within SLA,,,4.1
ORD0004527,2026-04-20,2026-04-20 14:04:40,14,Monday,N,Evening,CUST000758,MFC003,RDR00033,Bengaluru,Android,UPI,No Campaign,Clear,N,Delivered,5,5,0,1152.89,89.97,0.0,0.0,26.57,1089.49,0.0,1089.49,272.03,1.57,28,2026-04-20 14:07:08,2026-04-20 14:13:07,2026-04-20 14:17:22,2026-04-20 14:08:32,2026-04-20 14:19:04,2026-04-20 14:24:01,,5.99,4.24,3.88,4.96,19.37,Within SLA,,,4.1
ORD0004528,2026-04-14,2026-04-14 09:21:58,9,Tuesday,N,Morning,CUST002426,MFC003,,Bengaluru,Android,Wallet,Category Deal,Clear,Y,Cancelled,4,4,0,724.91,107.93,0.0,0.0,15.42,632.4,632.4,0.0,39.77,2.34,28,,,,,,,2026-04-14 09:31:49,,,,,,Not Applicable,Before Picking,Address Issue,
ORD0004529,2026-04-13,2026-04-13 19:25:33,19,Monday,N,Evening,CUST001786,MFC018,RDR00213,Pune,Android,Credit/Debit Card,Weekend Saver,Heavy Rain,Y,Delivered,4,4,0,1604.16,98.15,0.0,0.0,37.65,1543.66,0.0,1543.66,442.46,2.54,45,2026-04-13 19:28:29,2026-04-13 19:32:50,2026-04-13 19:37:24,2026-04-13 19:37:10,2026-04-13 19:38:57,2026-04-13 19:57:24,,4.35,4.56,11.63,18.44,31.85,Within SLA,,,3.9
ORD0004530,2026-04-08,2026-04-08 21:31:58,21,Wednesday,N,Evening,CUST001669,MFC011,RDR00123,Mumbai,Mobile Web,UPI,No Campaign,Light Rain,Y,Delivered,8,8,0,1582.52,77.42,0.0,0.0,37.63,1542.73,0.0,1542.73,294.4,1.94,28,2026-04-08 21:33:01,2026-04-08 21:46:26,2026-04-08 21:51:54,2026-04-08 21:39:16,2026-04-08 21:53:21,2026-04-08 22:05:36,,13.42,5.46,7.3,12.25,33.64,SLA Breach,,,2.9
ORD0004531,2026-04-18,2026-04-18 12:13:24,12,Saturday,Y,Morning,CUST003979,MFC008,RDR00086,Delhi NCR,Android,Credit/Debit Card,No Campaign,Clear,Y,Delivered,7,7,0,1829.24,99.71,0.0,0.0,43.24,1772.77,0.0,1772.77,545.1,2.84,28,2026-04-18 12:15:11,2026-04-18 12:22:11,2026-04-18 12:26:02,2026-04-18 12:19:53,2026-04-18 12:26:32,2026-04-18 12:42:12,,7.01,3.84,6.49,15.66,28.81,SLA Breach,,,4.1
ORD0004532,2026-04-19,2026-04-19 07:07:18,7,Sunday,Y,Morning,CUST004581,MFC009,RDR00101,Mumbai,iOS,Credit/Debit Card,No Campaign,Clear,N,Delivered,3,3,0,335.47,15.38,0.0,20.0,8.0,348.09,0.0,348.09,81.96,3.13,38,2026-04-19 07:10:07,2026-04-19 07:14:33,2026-04-19 07:17:25,2026-04-19 07:11:57,2026-04-19 07:18:53,2026-04-19 07:32:33,,4.44,2.86,4.65,13.66,25.26,Within SLA,,,3.9
ORD0004533,2026-06-18,2026-06-18 22:40:25,22,Thursday,N,Night,CUST006745,MFC007,RDR00079,Delhi NCR,Android,Wallet,No Campaign,Clear,N,Delivered,4,4,0,2198.43,189.88,0.0,0.0,50.21,2058.76,0.0,2058.76,381.05,1.78,28,2026-06-18 22:43:03,2026-06-18 22:46:37,2026-06-18 22:50:15,2026-06-18 22:46:36,2026-06-18 22:52:15,2026-06-18 23:02:20,,3.58,3.63,6.19,10.09,21.93,Within SLA,,,3.7
ORD0004534,2026-04-27,2026-04-27 21:33:29,21,Monday,N,Evening,CUST007753,MFC002,RDR00024,Bengaluru,Mobile Web,UPI,Weekend Saver,Clear,Y,Delivered,6,6,0,1395.29,109.45,0.0,0.0,32.15,1317.99,0.0,1317.99,275.62,1.09,28,2026-04-27 21:33:59,2026-04-27 21:44:52,2026-04-27 21:49:14,2026-04-27 21:39:19,2026-04-27 21:49:52,2026-04-27 21:56:25,,10.9,4.36,5.85,6.55,22.95,Within SLA,,,3.4
ORD0004535,2026-05-12,2026-05-12 16:56:00,16,Tuesday,N,Evening,CUST005752,MFC018,RDR00216,Pune,Mobile Web,UPI,Weekend Saver,Cloudy,N,Partially Delivered,4,3,1,772.95,106.97,0.0,0.0,16.65,682.63,170.66,511.97,68.32,0.83,28,2026-05-12 16:56:30,2026-05-12 17:02:22,2026-05-12 17:06:54,2026-05-12 17:00:23,2026-05-12 17:07:50,2026-05-12 17:14:14,,5.88,4.52,4.39,6.41,18.24,Within SLA,,,2.9
ORD0004536,2026-05-31,2026-05-31 22:44:33,22,Sunday,Y,Night,CUST007740,MFC014,RDR00165,Hyderabad,iOS,UPI,No Campaign,Clear,N,Delivered,2,2,0,250.36,19.11,0.0,20.0,5.78,257.03,0.0,257.03,76.1,0.3,20,2026-05-31 22:48:07,2026-05-31 22:52:27,2026-05-31 22:55:41,2026-05-31 22:45:03,2026-05-31 22:56:43,2026-05-31 23:00:53,,4.34,3.22,0.5,4.17,16.35,Within SLA,,,3.4
ORD0004537,2026-06-28,2026-06-28 18:34:46,18,Sunday,Y,Evening,CUST006328,MFC013,RDR00152,Hyderabad,Android,UPI,No Campaign,Clear,Y,Partially Delivered,12,11,1,2480.32,182.56,0.0,0.0,57.44,2355.2,196.27,2158.93,557.12,1.08,28,2026-06-28 18:36:23,2026-06-28 18:50:50,2026-06-28 18:55:18,2026-06-28 18:38:30,2026-06-28 18:56:59,2026-06-28 19:02:30,,14.45,4.46,3.74,5.52,27.75,Within SLA,,,3.3
ORD0004538,2026-05-06,2026-05-06 12:03:57,12,Wednesday,N,Morning,CUST001766,MFC017,RDR00204,Pune,iOS,UPI,No Campaign,Light Rain,Y,Delivered,9,9,0,3097.22,146.16,0.0,0.0,73.78,3024.84,0.0,3024.84,910.72,1.5,28,2026-05-06 12:06:16,2026-05-06 12:20:50,2026-05-06 12:24:53,2026-05-06 12:09:40,2026-05-06 12:26:08,2026-05-06 12:38:48,,14.58,4.04,5.72,12.66,34.86,SLA Breach,,,4.2
ORD0004539,2026-04-19,2026-04-19 19:40:12,19,Sunday,Y,Evening,CUST005315,MFC012,,Hyderabad,Android,Credit/Debit Card,Free Delivery,Clear,Y,Cancelled,3,3,0,298.06,21.51,0.0,0.0,6.91,283.46,283.46,0.0,68.5,0.3,20,,,,,,,2026-04-19 19:45:07,,,,,,Not Applicable,Before Picking,Customer Cancelled,
ORD0004540,2026-04-03,2026-04-03 08:31:34,8,Friday,N,Morning,CUST002182,MFC007,RDR00083,Delhi NCR,Android,Credit/Debit Card,Membership Offer,Cloudy,Y,Delivered,5,5,0,693.56,28.48,33.25,0.0,15.8,647.63,0.0,647.63,137.3,2.72,28,2026-04-03 08:32:50,2026-04-03 08:39:59,2026-04-03 08:42:16,2026-04-03 08:39:47,2026-04-03 08:44:24,2026-04-03 09:02:12,,7.15,2.28,8.22,17.8,30.64,SLA Breach,,,3.1
ORD0004541,2026-05-24,2026-05-24 16:02:57,16,Sunday,Y,Evening,CUST005261,MFC015,RDR00169,Chennai,Android,Credit/Debit Card,No Campaign,Cloudy,N,Delivered,3,3,0,474.54,21.33,0.0,30.0,11.33,494.54,0.0,494.54,138.37,2.44,28,2026-05-24 16:04:35,2026-05-24 16:11:54,2026-05-24 16:15:29,2026-05-24 16:04:58,2026-05-24 16:17:31,2026-05-24 16:29:39,,7.32,3.58,2.03,12.14,26.71,Within SLA,,,3.1
ORD0004542,2026-05-31,2026-05-31 18:35:46,18,Sunday,Y,Evening,CUST000387,MFC005,RDR00052,Bengaluru,Android,UPI,Category Deal,Clear,Y,Delivered,4,4,0,774.44,73.31,0.0,0.0,17.53,718.66,0.0,718.66,155.19,4.6,38,2026-05-31 18:39:14,2026-05-31 18:45:08,2026-05-31 18:49:41,2026-05-31 18:37:28,2026-05-31 18:51:04,2026-05-31 19:13:30,,5.89,4.57,1.71,22.44,37.75,Within SLA,,,3.4
ORD0004543,2026-06-01,2026-06-01 08:04:08,8,Monday,N,Morning,CUST000309,MFC015,RDR00169,Chennai,Android,UPI,No Campaign,Clear,Y,Delivered,4,4,0,857.85,58.68,0.0,0.0,19.98,819.15,0.0,819.15,124.78,2.98,28,2026-06-01 08:04:38,2026-06-01 08:11:52,2026-06-01 08:15:14,2026-06-01 08:12:47,2026-06-01 08:16:42,2026-06-01 08:32:07,,7.22,3.36,8.66,15.43,28.0,Within SLA,,,4.1
ORD0004544,2026-05-06,2026-05-06 18:02:52,18,Wednesday,N,Evening,CUST000897,MFC002,RDR00016,Bengaluru,Android,Cash on Delivery,Membership Offer,Light Rain,Y,Delivered,5,5,0,1275.57,101.15,58.72,0.0,27.89,1143.59,0.0,1143.59,373.93,2.16,28,2026-05-06 18:04:32,2026-05-06 18:09:42,2026-05-06 18:12:50,2026-05-06 18:06:10,2026-05-06 18:14:24,2026-05-06 18:30:59,,5.17,3.13,3.31,16.58,28.13,SLA Breach,,,4.0
ORD0004545,2026-06-07,2026-06-07 09:16:14,9,Sunday,Y,Morning,CUST005124,MFC010,,Mumbai,iOS,Cash on Delivery,Weekend Saver,Light Rain,Y,Cancelled,2,2,0,452.04,40.62,0.0,25.0,10.29,446.71,0.0,446.71,81.79,0.51,28,2026-06-07 09:19:21,,,,,,2026-06-07 09:24:51,,,,,,Not Applicable,After Packing,Store Overload,
ORD0004546,2026-04-18,2026-04-18 17:53:23,17,Saturday,Y,Evening,CUST003965,MFC011,RDR00126,Mumbai,iOS,Credit/Debit Card,Membership Offer,Light Rain,N,Delivered,2,2,0,1003.55,117.78,44.29,0.0,21.04,862.52,0.0,862.52,80.01,1.22,28,2026-04-18 17:54:49,2026-04-18 17:58:47,2026-04-18 18:01:41,2026-04-18 17:57:42,2026-04-18 18:03:30,2026-04-18 18:10:34,,3.97,2.91,4.33,7.06,17.18,Within SLA,,,4.6
ORD0004547,2026-05-28,2026-05-28 23:29:54,23,Thursday,N,Night,CUST003286,MFC011,RDR00127,Mumbai,Android,UPI,No Campaign,Clear,N,Delivered,5,5,0,1614.15,34.95,0.0,0.0,39.48,1618.68,0.0,1618.68,409.55,2.86,28,2026-05-28 23:32:20,2026-05-28 23:40:02,2026-05-28 23:43:56,2026-05-28 23:32:46,2026-05-28 23:45:43,2026-05-28 23:57:45,,7.71,3.89,2.88,12.03,27.86,Within SLA,,,3.4
ORD0004548,2026-05-11,2026-05-11 12:48:36,12,Monday,N,Morning,CUST007677,MFC002,RDR00023,Bengaluru,Android,UPI,No Campaign,Clear,Y,Delivered,8,8,0,663.84,13.11,0.0,0.0,16.27,667.0,0.0,667.0,154.46,1.72,28,2026-05-11 12:51:33,2026-05-11 13:01:18,2026-05-11 13:05:43,2026-05-11 12:51:43,2026-05-11 13:06:53,2026-05-11 13:19:05,,9.75,4.42,3.12,12.19,30.48,SLA Breach,,,4.0
ORD0004549,2026-04-29,2026-04-29 12:41:01,12,Wednesday,N,Morning,CUST004992,MFC008,RDR00096,Delhi NCR,iOS,Credit/Debit Card,Membership Offer,Clear,Y,Partially Delivered,10,9,1,1678.66,104.24,78.72,0.0,37.39,1533.09,153.31,1379.78,359.29,2.1,28,2026-04-29 12:41:49,2026-04-29 12:53:37,2026-04-29 12:59:41,2026-04-29 12:48:58,2026-04-29 13:01:10,2026-04-29 13:13:59,,11.81,6.06,7.96,12.82,32.98,SLA Breach,,,2.6
